nm;A
290.000000;0.005800;0.006900;0.001000;0.008800;0.003300;0.005100;0.005300;0.005700;0.003600;0.004500;0.003700;0.005100;0.002400;0.006500;0.009200;0.007700;0.004400;0.002700;0.005000;0.005000;0.000800;0.002400;0.008100;0.008900;0.003000;0.006700;0.002000;0.007600;0.003900;0.007800;0.008000;0.003700;0.005800;0.009700;0.007500;0.007500;0.008300;0.006600;0.004300;0.004500;0.004700;0.008100;0.001400;0.002800;0.009200;0.002300;0.004000;0.003500;0.002800;0.004500;0.000500;0.001700;0.004100;0.008600;0.001400;0.003900;0.006000;0.009600;0.009100;0.001100;0.000800;0.003800;0.000600;0.007400;0.000600;0.001200;0.005100;0.006600;0.003500;0.007500;0.008400;0.006000;0.008400;0.002000
300.000000;0.003900;0.001200;0.004100;0.001000;0.009700;0.000200;0.009200;0.001300;0.004100;0.002900;0.003200;0.009600;0.004300;0.004800;0.003900;0.007600;0.006500;0.006100;0.005800;0.002000;0.008300;0.001700;0.004100;0.001700;0.007400;0.004500;0.004900;0.004400;0.005500;0.000000;0.000300;0.003300;0.001100;0.009400;0.009500;0.008900;0.008400;0.000500;0.006900;0.003100;0.010000;0.008200;0.002600;0.002000;0.005900;0.000000;0.008700;0.004900;0.009300;0.002500;0.009100;0.006400;0.005600;0.008200;0.007100;0.002100;0.003700;0.000600;0.005400;0.005000;0.006100;0.008800;0.009800;0.003500;0.006800;0.000200;0.003900;0.002200;0.003900;0.003800;0.001400;0.003400;0.004100;0.004700
310.000000;0.002600;0.009200;0.001200;0.000500;0.009600;0.002000;0.009900;0.001600;0.002800;0.005900;0.001100;0.004600;0.000800;0.005300;0.000900;0.004500;0.003100;0.000000;0.005200;0.007300;0.005900;0.006000;0.002600;0.003900;0.002300;0.001600;0.003600;0.002000;0.008900;0.008000;0.000500;0.004000;0.004600;0.004200;0.006900;0.005700;0.007200;0.005500;0.007100;0.004200;0.006100;0.001800;0.007300;0.005200;0.000900;0.000000;0.003200;0.007200;0.000000;0.000300;0.003900;0.000900;0.002500;0.009700;0.009700;0.002500;0.004000;0.006300;0.003600;0.001000;0.000800;0.000000;0.009900;0.001200;0.003400;0.009800;0.001800;0.000100;0.003600;0.002500;0.008300;0.006000;0.002700;0.002300
320.000000;0.001600;0.006600;0.001800;0.003000;0.001900;0.000400;0.001400;0.007600;0.002000;0.006800;0.003500;0.005800;0.001700;0.006600;0.003900;0.006500;0.008200;0.008000;0.009100;0.000700;0.002400;0.004300;0.006300;0.000200;0.002600;0.002900;0.001000;0.005100;0.007000;0.002000;0.002700;0.004300;0.000900;0.008600;0.005900;0.003300;0.004900;0.008100;0.006400;0.002700;0.005500;0.007600;0.006600;0.009900;0.005100;0.008500;0.006600;0.006600;0.003900;0.009100;0.002400;0.009000;0.009200;0.000600;0.005100;0.008200;0.008800;0.003100;0.008800;0.003300;0.003000;0.009500;0.001500;0.000700;0.002500;0.009200;0.004600;0.008700;0.006800;0.009500;0.008600;0.002200;0.001800;0.006800
330.000000;0.004900;0.004200;0.008700;0.002300;0.002800;0.005500;0.004300;0.006100;0.008800;0.005000;0.007000;0.001200;0.008700;0.000300;0.006800;0.009300;0.008700;0.004500;0.001800;0.004500;0.000600;0.002300;0.007100;0.008800;0.010000;0.001600;0.004700;0.002700;0.000500;0.006600;0.000800;0.006900;0.000500;0.005500;0.004400;0.004000;0.001600;0.002300;0.001000;0.007400;0.007300;0.007500;0.008200;0.005600;0.001300;0.007700;0.008700;0.008200;0.001300;0.002500;0.008800;0.009900;0.006100;0.002800;0.008500;0.008100;0.010000;0.000600;0.004300;0.001700;0.003600;0.002300;0.004300;0.004500;0.001800;0.002100;0.002800;0.005800;0.006600;0.008500;0.001400;0.000500;0.003800;0.000200
340.000000;0.008300;0.009400;0.002700;0.004600;0.009800;0.005200;0.006900;0.009700;0.009700;0.003600;0.003300;0.001700;0.000100;0.002200;0.009800;0.005200;0.008800;0.004100;0.001000;0.003300;0.005500;0.000700;0.008700;0.005500;0.002600;0.009500;0.004700;0.003100;0.002600;0.008900;0.002100;0.001200;0.006100;0.003800;0.005500;0.002500;0.000400;0.007300;0.008000;0.007800;0.000000;0.003400;0.000100;0.003800;0.003100;0.003600;0.009100;0.006600;0.004800;0.004000;0.007400;0.003400;0.003900;0.001500;0.007800;0.008900;0.009200;0.008600;0.001500;0.007400;0.000200;0.009000;0.002500;0.002100;0.008000;0.009300;0.007500;0.002700;0.006800;0.004300;0.006900;0.005300;0.005700;0.002700
350.000000;0.003500;0.004400;0.008500;0.000600;0.000200;0.008700;0.001900;0.008900;0.007700;0.007400;0.005600;0.001100;0.002300;0.006900;0.006500;0.008800;0.008100;0.005700;0.000000;0.000800;0.009800;0.001800;0.007900;0.010000;0.003400;0.004400;0.008400;0.002500;0.003600;0.003200;0.004500;0.008900;0.009300;0.008900;0.007600;0.004300;0.009700;0.006200;0.008400;0.008000;0.006600;0.003300;0.003400;0.000900;0.003800;0.004800;0.002500;0.009500;0.009000;0.009800;0.008500;0.003100;0.003400;0.003500;0.009100;0.005000;0.006300;0.006600;0.006900;0.002100;0.007700;0.001400;0.004600;0.007400;0.009900;0.001700;0.008100;0.006300;0.004300;0.003000;0.001000;0.000400;0.007100;0.003900
360.000000;0.005000;0.003800;0.001600;0.006200;0.000700;0.001100;0.006400;0.009900;0.007900;0.007800;0.007700;0.006700;0.002200;0.005500;0.008100;0.001100;0.006100;0.004100;0.002600;0.005400;0.002900;0.000000;0.005500;0.009900;0.003500;0.008800;0.003500;0.002400;0.009600;0.009800;0.005700;0.002200;0.001000;0.000900;0.002600;0.004800;0.009300;0.005500;0.003500;0.007000;0.005000;0.009200;0.004600;0.006000;0.005200;0.008800;0.006500;0.006500;0.004700;0.004900;0.001500;0.006100;0.007600;0.004200;0.005600;0.009700;0.009000;0.005100;0.005500;0.003700;0.007400;0.009000;0.001200;0.008300;0.005800;0.006900;0.003600;0.010000;0.003500;0.009700;0.008200;0.008300;0.006600;0.007300
370.000000;0.005100;0.003000;0.008200;0.000300;0.006600;0.002200;0.006600;0.001300;0.005500;0.003100;0.003800;0.003500;0.007700;0.001400;0.009200;0.009400;0.004900;0.004100;0.008100;0.009700;0.009400;0.006600;0.002100;0.003800;0.002300;0.003200;0.009100;0.002600;0.003300;0.006200;0.001000;0.003200;0.002700;0.002000;0.006400;0.000900;0.002200;0.003500;0.005100;0.000600;0.003700;0.010000;0.001600;0.003600;0.002300;0.003400;0.009900;0.008800;0.007800;0.001000;0.000100;0.002200;0.003400;0.006000;0.003300;0.002300;0.001400;0.007600;0.001200;0.006600;0.004400;0.002000;0.003200;0.008600;0.009100;0.002900;0.003100;0.005700;0.001700;0.003000;0.009900;0.003100;0.006600;0.002800
380.000000;0.007800;0.000000;0.000300;0.002700;0.006500;0.006000;0.000800;0.008200;0.007400;0.009500;0.006600;0.005100;0.005600;0.009000;0.009900;0.003700;0.003400;0.009800;0.008700;0.004300;0.002900;0.001800;0.008200;0.001400;0.006800;0.001000;0.005700;0.006400;0.006800;0.006300;0.005700;0.008000;0.008000;0.007300;0.000800;0.000300;0.002300;0.001200;0.002800;0.001700;0.008200;0.003800;0.008800;0.000100;0.006000;0.002600;0.009100;0.001800;0.004000;0.001300;0.009500;0.005000;0.008500;0.000900;0.003400;0.006000;0.009100;0.005900;0.009200;0.000900;0.006100;0.003900;0.004500;0.002400;0.002500;0.004800;0.000800;0.000100;0.001800;0.004100;0.007200;0.006300;0.002100;0.001300
390.000000;0.001900;0.007100;0.005600;0.004000;0.008600;0.003900;0.008600;0.002800;0.007300;0.005800;0.008700;0.005800;0.000300;0.002200;0.005200;0.007700;0.009200;0.004200;0.007000;0.005000;0.001700;0.004000;0.007100;0.001500;0.001100;0.004200;0.009400;0.001900;0.002400;0.004900;0.008700;0.005600;0.000500;0.007800;0.005200;0.008900;0.007700;0.003500;0.006000;0.007300;0.008000;0.007700;0.006900;0.005000;0.007100;0.002000;0.007800;0.008200;0.001900;0.004300;0.002800;0.001800;0.006800;0.003000;0.002700;0.003300;0.001700;0.009300;0.007100;0.007800;0.000100;0.007100;0.008600;0.006100;0.004500;0.009600;0.002200;0.002000;0.006100;0.007600;0.009600;0.007900;0.003700;0.006100
400.000000;0.008500;0.004500;0.003300;0.008600;0.007000;0.001500;0.002000;0.002000;0.002400;0.007400;0.004200;0.001900;0.004500;0.002800;0.001900;0.008900;0.001800;0.006700;0.003300;0.004100;0.004300;0.008500;0.001200;0.002100;0.003300;0.005800;0.001300;0.002800;0.005500;0.006200;0.004100;0.001200;0.005300;0.007000;0.008000;0.001300;0.007500;0.006900;0.006400;0.009100;0.002800;0.008000;0.008900;0.000100;0.004400;0.008800;0.005200;0.004500;0.008600;0.006100;0.009200;0.001400;0.004200;0.004600;0.007700;0.000100;0.000600;0.009900;0.003900;0.001300;0.007900;0.000900;0.004300;0.001300;0.009700;0.008000;0.007900;0.007300;0.007100;0.002000;0.008600;0.002700;0.009700;0.003400
500.000000;0.009600;0.001400;0.003300;0.005100;0.008000;0.008000;0.003000;0.004400;0.006000;0.009000;0.003800;0.007300;0.007800;0.007500;0.008100;0.009800;0.004300;0.007900;0.009900;0.000600;0.009500;0.001300;0.001200;0.009400;0.007200;0.008200;0.004100;0.002500;0.006700;0.000600;0.008800;0.007900;0.007800;0.008300;0.003800;0.007200;0.007800;0.001500;0.002600;0.001900;0.009800;0.001200;0.008200;0.009100;0.009900;0.005100;0.000900;0.003100;0.005200;0.007000;0.001500;0.009100;0.009700;0.009700;0.002300;0.000400;0.005600;0.003600;0.004400;0.000700;0.009400;0.001300;0.002100;0.001900;0.006400;0.005500;0.000100;0.000300;0.001500;0.004600;0.001900;0.003000;0.002100;0.006800
600.000000;0.000400;0.004600;0.002400;0.009700;0.002800;0.003700;0.001700;0.002400;0.009700;0.003200;0.001500;0.009000;0.005600;0.009600;0.001100;0.006400;0.001100;0.001500;0.004400;0.006900;0.001100;0.007000;0.005200;0.008900;0.007400;0.001900;0.008300;0.003900;0.007000;0.007800;0.007100;0.007700;0.007200;0.005000;0.007300;0.006900;0.006500;0.000800;0.003300;0.000700;0.003700;0.003000;0.007000;0.004000;0.001000;0.005800;0.006700;0.003100;0.000500;0.008400;0.006000;0.006700;0.008600;0.009100;0.002700;0.007600;0.002200;0.000400;0.003500;0.000300;0.006800;0.003500;0.005800;0.009200;0.007600;0.002700;0.009100;0.006200;0.002200;0.002900;0.001800;0.005500;0.001500;0.009500
700.000000;0.005700;0.002900;0.003300;0.004700;0.005600;0.001500;0.001000;0.005300;0.003400;0.007000;0.006000;0.003700;0.001900;0.008500;0.003100;0.003200;0.003400;0.001900;0.009500;0.009000;0.000900;0.006500;0.008700;0.009400;0.008800;0.004400;0.004700;0.008400;0.007400;0.000500;0.000400;0.002700;0.008200;0.004300;0.007200;0.001800;0.000700;0.004500;0.007200;0.006000;0.010000;0.007900;0.007700;0.008500;0.002100;0.009100;0.007300;0.001600;0.004100;0.001300;0.003300;0.003100;0.004000;0.008800;0.002600;0.001900;0.009900;0.004600;0.006400;0.002600;0.001900;0.000700;0.005900;0.001000;0.006900;0.009000;0.000300;0.005100;0.006500;0.007100;0.001200;0.007100;0.002000;0.008200
800.000000;0.009000;0.008500;0.002900;0.002800;0.005500;0.008600;0.000800;0.004200;0.005400;0.007900;0.005300;0.007300;0.001000;0.003200;0.008300;0.007600;0.003000;0.006000;0.005400;0.009100;0.004300;0.006800;0.004300;0.008900;0.008600;0.007400;0.007900;0.008200;0.001000;0.007700;0.007400;0.006700;0.006600;0.002200;0.008600;0.004700;0.002600;0.002100;0.006300;0.005400;0.008300;0.003300;0.001600;0.007100;0.001500;0.008600;0.006900;0.007300;0.004500;0.003400;0.004100;0.002000;0.000200;0.001400;0.001100;0.006700;0.009500;0.005600;0.000800;0.002500;0.009100;0.002300;0.004700;0.002400;0.001200;0.000600;0.003300;0.010000;0.000700;0.003400;0.004000;0.004600;0.004900;0.003100
